"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"MYS","Asia","Malaysia","2021-02-07",242452,3731,3927.571,872,15,16,7397.198,113.833,119.83,26.605,0.458,0.488,0.93,396,12.082,3630,110.751,NA,NA,5095,155.448,7115347,54666,217.089,1.668,72461,2.211,0.0542,18.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-08",245552,3100,3768.429,896,24,18,7491.779,94.581,114.975,27.337,0.732,0.549,0.91,412,12.57,3499,106.754,NA,NA,5060,154.38,7195103,79756,219.522,2.433,76169,2.324,0.0495,20.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-09",248316,2764,3669.714,909,13,16.857,7576.108,84.329,111.963,27.734,0.397,0.514,0.9,390,11.899,3390,103.429,NA,NA,4921,150.139,7277169,82066,222.026,2.504,75904,2.316,0.0483,20.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-10",251604,3288,3527.429,923,14,16.286,7676.425,100.317,107.622,28.161,0.427,0.497,0.89,360,10.984,3313,101.079,NA,NA,4818,146.997,7362050,84881,224.616,2.59,77205,2.356,0.0457,21.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-11",254988,3384,3357.857,924,1,14,7779.671,103.246,102.448,28.191,0.031,0.427,0.88,349,10.648,3202,97.693,NA,NA,4552,138.881,7434476,72426,226.825,2.21,75381,2.3,0.0445,22.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-12",258306,3318,3347.429,942,18,13.857,7880.903,101.232,102.13,28.74,0.549,0.423,0.88,343,10.465,3141,95.832,NA,NA,4309,131.467,7475485,41009,228.077,1.251,69758,2.128,0.048,20.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-13",261805,3499,3297.714,948,6,13,7987.657,106.754,100.613,28.923,0.183,0.397,0.87,334,10.19,3090,94.276,NA,NA,4067,124.084,7509032,33547,229.1,1.024,64050,1.954,0.0515,19.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-14",264269,2464,3116.714,956,8,12,8062.833,75.177,95.091,29.168,0.244,0.366,0.86,325,9.916,2989,91.194,NA,NA,3774,115.145,7542625,33593,230.125,1.025,61040,1.862,0.0511,19.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-15",266445,2176,2984.714,967,11,10.143,8129.223,66.39,91.063,29.503,0.336,0.309,0.86,324,9.885,2943,89.791,NA,NA,3625,110.599,7600881,58256,231.902,1.777,57968,1.769,0.0515,19.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-16",269165,2720,2978.429,976,9,9.571,8212.21,82.987,90.872,29.778,0.275,0.292,0.87,321,9.794,2894,88.296,NA,NA,3541,108.036,7674435,73554,234.147,2.244,56752,1.732,0.0525,19.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-17",272163,2998,2937,999,23,10.857,8303.679,91.469,89.608,30.479,0.702,0.331,0.87,305,9.306,2802,85.489,NA,NA,3611,110.171,7751122,76687,236.486,2.34,55582,1.696,0.0528,18.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-18",274875,2712,2841,1000,1,10.857,8386.422,82.743,86.679,30.51,0.031,0.331,0.87,295,9,2749,83.872,NA,NA,3526,107.578,7832252,81130,238.962,2.475,56825,1.734,0.05,20,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-19",277811,2936,2786.429,1039,39,13.857,8475.999,89.577,85.014,31.7,1.19,0.423,0.87,283,8.634,2715,82.835,NA,NA,3612,110.202,7912055,79803,241.396,2.435,62367,1.903,0.0447,22.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-20",280272,2461,2638.143,1048,9,14.286,8551.084,75.085,80.49,31.974,0.275,0.436,0.87,284,8.665,2655,81.004,NA,NA,3651,111.392,7981613,69558,243.519,2.122,67512,2.06,0.0391,25.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-21",283569,3297,2757.143,1054,6,14,8651.675,100.591,84.12,32.157,0.183,0.427,0.88,283,8.634,2648,80.79,NA,NA,3616,110.324,8035766,54153,245.171,1.652,70449,2.149,0.0391,25.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-22",285761,2192,2759.429,1061,7,13.429,8718.553,66.878,84.19,32.371,0.214,0.41,0.88,263,8.024,2650,80.851,NA,NA,3427,104.558,8109636,73870,247.425,2.254,72679,2.217,0.038,26.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-23",288229,2468,2723.429,1081,20,15,8793.852,75.299,83.092,32.981,0.61,0.458,0.87,259,7.902,2624,80.058,NA,NA,3459,105.534,8195746,86110,250.052,2.627,74473,2.272,0.0366,27.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-24",291774,3545,2801.571,1093,12,13.429,8902.01,108.158,85.476,33.347,0.366,0.41,0.87,270,8.238,2575,78.563,NA,NA,3177,96.93,8270868,75122,252.344,2.292,74249,2.265,0.0377,26.5,"people tested",66,63,3,NA,NA,NA,0,0,0,NA,NA,NA,NA,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-25",293698,1924,2689,1106,13,15.143,8960.711,58.701,82.041,33.744,0.397,0.462,0.85,274,8.36,2435,74.292,NA,NA,3210,97.937,8356797,85929,254.965,2.622,74935,2.286,0.0359,27.9,"people tested",1217,1212,5,NA,1151,1151,0,0,0,NA,35,1149,0.004,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-26",295951,2253,2591.429,1116,10,11,9029.45,68.739,79.064,34.049,0.305,0.336,0.84,255,7.78,2473,75.451,NA,NA,3140,95.801,8437018,80221,257.413,2.448,74995,2.288,0.0346,28.9,"people tested",5288,5280,8,NA,4071,2611,0.02,0.02,0,NA,80,2608,0.008,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-27",298315,2364,2577.571,1126,10,11.143,9101.575,72.126,78.642,34.354,0.305,0.34,0.83,257,7.841,2417,73.743,NA,NA,3011,91.865,8500585,63567,259.352,1.939,74139,2.262,0.0348,28.8,"people tested",12004,11990,14,NA,6716,3979,0.04,0.04,0,NA,121,3976,0.012,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-02-28",300752,2437,2454.714,1135,9,11.571,9175.928,74.353,74.893,34.629,0.275,0.353,0.83,258,7.872,2331,71.119,NA,NA,3037,92.659,8560111,59526,261.169,1.816,74906,2.285,0.0328,30.5,"people tested",18724,18705,19,NA,6720,4664,0.06,0.06,0,NA,142,4660,0.014,77.31,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,-15248.4,-7.24,-8.22,-465.2278887
"MYS","Asia","Malaysia","2021-03-01",302580,1828,2402.714,1140,5,11.286,9231.7,55.772,73.307,34.781,0.153,0.344,0.82,248,7.566,2274,69.38,NA,NA,3030,92.445,8621231,61120,263.033,1.865,73085,2.23,0.0329,30.4,"people tested",34116,34091,25,NA,15392,6810,0.1,0.1,0,NA,208,6806,0.021,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-02",304135,1555,2272.286,1146,6,9.286,9279.143,47.443,69.327,34.964,0.183,0.283,0.81,251,7.658,2230,68.037,NA,NA,2991,91.255,8686138,64907,265.014,1.98,70056,2.137,0.0324,30.8,"people tested",55803,55773,30,NA,21687,9290,0.17,0.17,0,NA,283,9285,0.028,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-03",305880,1745,2015.143,1153,7,8.571,9332.383,53.24,61.482,35.178,0.214,0.262,0.8,243,7.414,2188,66.756,NA,NA,2946,89.882,8752370,66232,267.034,2.021,68786,2.099,0.0293,34.1,"people tested",78501,78465,36,NA,22698,11205,0.24,0.24,0,NA,342,11200,0.034,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-04",307943,2063,2035,1158,5,7.429,9395.325,62.942,62.088,35.331,0.153,0.227,0.8,233,7.109,2163,65.993,NA,NA,2839,86.618,8819899,67529,269.095,2.06,66157,2.018,0.0308,32.5,"people tested",98057,98006,51,NA,19556,13834,0.3,0.3,0,NA,422,13828,0.042,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-05",310097,2154,2020.857,1164,6,6.857,9461.043,65.718,61.656,35.514,0.183,0.209,0.8,229,6.987,2061,62.881,NA,NA,2767,84.421,8878644,58745,270.887,1.792,63089,1.925,0.032,31.2,"people tested",112428,112371,57,NA,14371,15306,0.34,0.34,0,NA,467,15299,0.047,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-06",311777,1680,1923.143,1171,7,6.429,9512.3,51.257,58.675,35.727,0.214,0.196,0.8,201,6.132,1964,59.922,NA,NA,2847,86.862,8932953,54309,272.544,1.657,61767,1.885,0.0311,32.1,"people tested",128266,128206,60,NA,15838,16609,0.39,0.39,0,NA,507,16602,0.051,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-07",313460,1683,1815.429,1174,3,5.571,9563.648,51.348,55.389,35.819,0.092,0.17,0.8,196,5.98,1896,57.847,NA,NA,2800,85.428,8973949,40996,273.795,1.251,59120,1.804,0.0307,32.6,"people tested",140854,140788,66,NA,12588,17447,0.43,0.43,0,NA,532,17440,0.053,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-08",314989,1529,1772.714,1182,8,6,9610.298,46.65,54.085,36.063,0.244,0.183,0.8,212,6.468,1874,57.176,NA,NA,2763,84.299,9027005,53056,275.413,1.619,57968,1.769,0.0306,32.7,"people tested",168072,167992,80,NA,27218,19137,0.51,0.51,0,NA,584,19129,0.058,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-09",316269,1280,1733.429,1191,9,6.429,9649.351,39.053,52.887,36.337,0.275,0.196,0.8,195,5.949,1861,56.779,NA,NA,2677,81.675,9086591,59586,277.231,1.818,57208,1.745,0.0303,33,"people tested",198199,198057,142,NA,30127,20342,0.6,0.6,0,NA,621,20326,0.062,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-10",317717,1448,1691,1196,5,6.143,9693.529,44.178,51.592,36.49,0.153,0.187,0.8,184,5.614,1858,56.687,NA,NA,2821,86.069,9145545,58954,279.03,1.799,56168,1.714,0.0301,33.2,"people tested",226983,226830,153,NA,28784,21212,0.69,0.69,0,NA,647,21195,0.065,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-11",319364,1647,1631.571,1205,9,6.714,9743.779,50.25,49.779,36.764,0.275,0.205,0.81,179,5.461,1803,55.009,NA,NA,2784,84.94,9205101,59556,280.847,1.817,55029,1.679,0.0296,33.7,"people tested",253501,253344,161,NA,26518,22206,0.77,0.77,0,NA,678,22191,0.068,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-12",320939,1575,1548.857,1208,3,6.286,9791.832,48.053,47.256,36.856,0.092,0.192,0.81,180,5.492,1775,54.155,NA,NA,2632,80.302,9259000,53899,282.492,1.644,54337,1.658,0.0285,35.1,"people tested",279627,279461,170,NA,26126,23886,0.85,0.85,0,NA,729,23870,0.073,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-13",322409,1470,1518.857,1211,3,5.714,9836.682,44.85,46.34,36.948,0.092,0.174,0.81,183,5.583,1707,52.08,NA,NA,2518,76.824,9305279,46279,283.904,1.412,53189,1.623,0.0286,35,"people tested",296688,296520,172,NA,17061,24060,0.91,0.9,0,NA,734,24045,0.073,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-14",323763,1354,1471.857,1215,4,5.857,9877.992,41.31,44.906,37.07,0.122,0.179,0.82,177,5.4,1719,52.447,NA,NA,2540,77.495,9339600,34321,284.951,1.047,52236,1.594,0.0282,35.5,"people tested",306999,306827,176,NA,10311,23735,0.94,0.94,0,NA,724,23720,0.072,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-15",324971,1208,1426,1218,3,5.143,9914.848,36.856,43.507,37.161,0.092,0.157,0.83,181,5.522,1658,50.585,NA,NA,2518,76.824,9391347,51747,286.53,1.579,52049,1.588,0.0274,36.5,"people tested",327394,327219,179,NA,20395,22760,1,1,0,NA,694,22747,0.069,73.61,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-16",326034,1063,1395,1223,5,4.571,9947.28,32.432,42.561,37.314,0.153,0.139,0.83,181,5.522,1651,50.372,NA,NA,2575,78.563,9451419,60072,288.362,1.833,52118,1.59,0.0268,37.4,"people tested",352875,352694,185,NA,25481,22097,1.08,1.08,0,NA,674,22091,0.067,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-17",327253,1219,1362.286,1225,2,4.143,9984.472,37.192,41.563,37.375,0.061,0.126,0.85,184,5.614,1677,51.165,NA,NA,2439,74.414,9513856,62437,290.267,1.905,52616,1.605,0.0259,38.6,"people tested",373731,373487,248,NA,20856,20964,1.14,1.14,0,NA,640,20951,0.064,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-18",328466,1213,1300.286,1228,3,3.286,10021.481,37.009,39.672,37.466,0.092,0.1,0.86,190,5.797,1707,52.08,NA,NA,2573,78.502,9575491,61635,292.148,1.88,52913,1.614,0.0246,40.7,"people tested",391843,390801,1046,NA,18112,19763,1.2,1.19,0,NA,603,19637,0.06,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-19",330042,1576,1300.429,1230,2,3.143,10069.564,48.084,39.676,37.527,0.061,0.096,0.88,189,5.766,1736,52.965,NA,NA,2591,79.051,9634507,59016,293.948,1.801,53644,1.637,0.0242,41.3,"people tested",406419,401543,4880,NA,14576,18113,1.24,1.23,0.01,NA,553,17440,0.053,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-20",331713,1671,1329.143,1234,4,3.286,10120.546,50.982,40.552,37.649,0.122,0.1,0.9,185,5.644,1754,53.514,NA,NA,2657,81.065,9688710,54203,295.602,1.654,54776,1.671,0.0243,41.2,"people tested",420227,409247,10984,NA,13808,17648,1.28,1.25,0.03,NA,538,16104,0.049,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-21",333040,1327,1325.286,1238,4,3.286,10161.033,40.487,40.434,37.771,0.122,0.1,0.9,183,5.583,1797,54.826,NA,NA,2611,79.661,9726362,37652,296.751,1.149,55252,1.686,0.024,41.7,"people tested",435788,418959,16833,NA,15561,18398,1.33,1.28,0.05,NA,561,16019,0.049,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-22",334156,1116,1312.143,1243,5,3.571,10195.082,34.049,40.033,37.924,0.153,0.109,0.91,183,5.583,1844,56.26,NA,NA,2736,83.475,9782655,56293,298.468,1.717,55901,1.706,0.0235,42.6,"people tested",460087,428679,31412,NA,24299,18956,1.4,1.31,0.1,NA,578,14494,0.044,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-23",335540,1384,1358,1244,1,3,10237.308,42.226,41.433,37.954,0.031,0.092,0.92,183,5.583,1837,56.047,NA,NA,2708,82.621,9838043,55388,300.158,1.69,55232,1.685,0.0246,40.7,"people tested",489268,436985,52287,NA,29181,19485,1.49,1.33,0.16,NA,594,12042,0.037,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-24",336808,1268,1365,1246,2,3,10275.995,38.687,41.646,38.015,0.061,0.092,0.92,185,5.644,1904,58.091,NA,NA,2730,83.292,9899077,61034,302.02,1.862,55032,1.679,0.0248,40.3,"people tested",518383,443275,75112,NA,29115,20665,1.58,1.35,0.23,NA,630,9970,0.03,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-25",338168,1360,1386,1248,2,2.857,10317.488,41.494,42.287,38.076,0.061,0.087,0.92,180,5.492,1932,58.945,NA,NA,2680,81.767,9958557,59480,303.835,1.815,54724,1.67,0.0253,39.5,"people tested",544187,449709,94482,NA,25804,21763,1.66,1.37,0.29,NA,664,8415,0.026,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-26",339443,1275,1343,1249,1,2.714,10356.388,38.9,40.975,38.107,0.031,0.083,0.92,190,5.797,1899,57.938,NA,NA,2710,82.682,10012509,53952,305.481,1.646,54000,1.648,0.0249,40.2,"people tested",560937,453647,107294,NA,16750,22074,1.71,1.38,0.33,NA,673,7443,0.023,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-27",340642,1199,1275.571,1251,2,2.429,10392.97,36.581,38.918,38.168,0.061,0.074,0.93,204,6.224,1909,58.243,NA,NA,2714,82.804,10059081,46572,306.902,1.421,52910,1.614,0.0241,41.5,"people tested",577084,455354,121734,NA,16147,22408,1.76,1.39,0.37,NA,684,6587,0.02,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-28",341944,1302,1272,1255,4,2.429,10432.694,39.724,38.809,38.29,0.122,0.074,0.94,199,6.071,1938,59.128,NA,NA,2763,84.299,10095144,36063,308.002,1.1,52683,1.607,0.0241,41.4,"people tested",593698,459038,134664,NA,16614,22559,1.81,1.4,0.41,NA,688,5726,0.017,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-29",342885,941,1247,1260,5,2.429,10461.403,28.71,38.046,38.443,0.153,0.074,0.95,199,6.071,1869,57.023,NA,NA,2681,81.797,10146140,50996,309.558,1.556,51926,1.584,0.024,41.6,"people tested",628943,466904,162043,NA,35245,24122,1.92,1.42,0.49,NA,736,5461,0.017,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-30",344018,1133,1211.143,1264,4,2.857,10495.971,34.568,36.952,38.565,0.122,0.087,0.96,198,6.041,1791,54.643,NA,NA,2643,80.638,10202857,56717,311.289,1.73,52116,1.59,0.0232,43,"people tested",669878,478431,191451,NA,40935,25801,2.04,1.46,0.58,NA,787,5921,0.018,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
"MYS","Asia","Malaysia","2021-03-31",345500,1482,1241.714,1272,8,3.714,10541.187,45.216,37.885,38.809,0.244,0.113,0.98,199,6.071,1853,56.535,NA,NA,2643,80.638,10262589,59732,313.111,1.822,51930,1.584,0.0239,41.8,"people tested",707354,488383,218975,NA,37476,26996,2.16,1.49,0.67,NA,824,6444,0.02,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,-16575.4,-7.31,-8.31,-505.7145895
"MYS","Asia","Malaysia","2021-04-01",346678,1178,1215.714,1278,6,4.286,10577.128,35.941,37.091,38.992,0.183,0.131,0.99,196,5.98,1794,54.735,NA,NA,2602,79.387,10320502,57913,314.878,1.767,51706,1.578,0.0235,42.5,"people tested",749823,504291,245536,NA,42469,29377,2.29,1.54,0.75,NA,896,7797,0.024,68.06,32776195,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA
